timestamp_new,cb_data_vib_x,cb_data_vib_y,cb_data_vib_z,Pattern Label,Action Label,,,,,
16:21:06,16250.76399,64192.18785,80.48264355,Loading,None Sliding,,,,,
16:21:09,16313.95174,64286.46214,85.49242857,Loading,None Sliding,,,,,
16:21:12,16384.8454,64393.80113,106.9602262,Loading,None Sliding,,,,,
16:21:15,16409.54747,64298.19384,84.24644316,Loading,None Sliding,,,,,
16:21:18,16374.28505,64256.89701,63.10531593,Loading,None Sliding,,,,,
16:21:21,16321.46113,64426.33222,78.55382026,Loading,None Sliding,,,,,
16:21:24,16083.34196,64572.36381,47.8966218,Loading,None Sliding,,,,,
16:21:27,15979.4477,64617.13857,27.86142572,Loading,None Sliding,,,,,
16:21:30,16167.82212,64586.15923,58.84077282,Loading,None Sliding,,,,,
16:21:33,16285.78614,64604.87591,70.96633651,Loading,None Sliding,,,,,
16:21:36,16386.96208,64640.24888,70.99850297,Loading,None Sliding,,,,,
16:21:39,16538.68392,64644.74064,76.98752303,Loading,None Sliding,,,,,
16:21:42,16524.87645,64405.84523,95.84589872,Loading,None Sliding,,,,,
16:21:45,16494.63748,64160.46695,87.71856784,Loading,None Sliding,,,,,
16:21:48,16619.57832,64161.41347,38.4994486,Loading,None Sliding,,,,,
16:21:51,16511.2755,63997.00557,18.15350356,Loading,None Sliding,,,,,
16:21:54,16279.1013,63847.05347,1585.582896,Loading,Rail Sliding,,,,,
16:21:57,16322.94055,64002.98174,4813.248192,Loading,Rail Sliding,,,,,
16:22:00,16351.18634,64225.97415,3481.234475,Loading,Rail Sliding,,,,,
16:22:03,16358.87248,64310.50507,67.67953914,Loading,None Sliding,,,,,
16:22:06,16362.86782,64153.68803,30.7226559,Loading,None Sliding,,,,,
16:22:09,16531.13993,64096.84155,44.78332865,Loading,None Sliding,,,,,
16:22:12,16613.80087,64186.65068,78.73060284,Loading,None Sliding,,,,,
16:22:15,16373.54113,64314.52281,67.2420916,Loading,None Sliding,,,,,
16:22:18,16480.88512,64424.93625,81.46812732,Loading,None Sliding,,,,,
16:22:21,16663.67103,64394.88663,1546.043575,Loading,Rail Sliding,,,,,
16:22:24,16437.61295,64220.11486,4727.288287,Loading,Rail Sliding,,,,,
16:22:27,16345.67952,64198.77892,3649.966892,Loading,Rail Sliding,,,,,
16:22:30,16437.09854,64069.20356,62.00980427,Loading,None Sliding,,,,,
16:22:33,16548.26504,63560.23047,32.59803894,Loading,None Sliding,,,,,
16:22:36,16531.23615,63565.61195,23.15273652,Loading,None Sliding,,,,,
16:22:39,16348.15158,64237.25373,39.57064662,Loading,None Sliding,,,,,
16:22:42,16284.94526,64319.21467,39.25514274,Loading,None Sliding,,,,,
16:22:45,16273.92281,63948.44319,38.81700268,Loading,None Sliding,,,,,
16:22:48,16112.21926,64049.25836,69.26118801,Loading,None Sliding,,,,,
16:22:51,16156.19167,64110.89623,69.62260483,Loading,None Sliding,,,,,
16:22:54,16342.21646,64048.75728,49.4841227,Loading,None Sliding,,,,,
16:22:57,16318.27631,63886.66251,60.45669163,Loading,None Sliding,,,,,
16:23:00,16292.30147,64006.22119,64.57961357,Loading,None Sliding,,,,,
16:23:03,16291.85017,64344.45495,67.01791924,Loading,None Sliding,,,,,
16:23:06,16333.66202,64390.24888,81.9507221,Loading,None Sliding,,,,,
16:23:09,16369.21676,64280.46674,72.531248,Loading,None Sliding,,,,,
16:23:12,16367.65792,64067.02573,48.28680531,Loading,None Sliding,,,,,
16:23:15,16323.34257,64064.5361,59.24116181,Loading,None Sliding,,,,,
16:23:18,16318.49204,64113.32117,78.19907084,Loading,None Sliding,,,,,
16:23:21,16331.41313,64252.17457,87.99916829,Loading,None Sliding,,,,,
16:23:24,16269.06899,64403.29676,61.56525336,Loading,None Sliding,,,,,
16:23:27,16308.07229,64488.60241,1608.13253,Loading,Rail Sliding,,,,,
16:23:30,16517.19449,64463.43029,5795.094664,Loading,Rail Sliding,,,,,
16:23:33,16463.8838,64328.33151,2869.33966,Loading,Rail Sliding,,,,,
16:23:36,16388.96446,64281.31186,27.56127527,Loading,None Sliding,,,,,
16:23:39,16368.77394,64315.2766,30.70212766,Loading,None Sliding,,,,,
16:23:42,16337.35771,64139.74468,46.65957447,Loading,None Sliding,,,,,
16:23:45,16432.34661,64075.43426,62.25896414,Loading,None Sliding,,,,,
16:23:48,16585.32248,64218.83594,72.69345734,Loading,None Sliding,,,,,
16:23:51,16410.9618,64367.78978,74.68615084,Loading,None Sliding,,,,,
16:23:54,16288.5525,64362.41205,82.09340905,Loading,None Sliding,,,,,
16:23:57,16272.666,64134.32053,81.49376492,Loading,None Sliding,,,,,
16:24:00,16268.67598,64057.51255,44.08728153,Loading,None Sliding,,,,,
16:24:03,16286.04257,63999.42867,16.86431655,Loading,None Sliding,,,,,
16:24:06,16346.90057,63979.47522,10.37944777,Loading,None Sliding,,,,,
16:24:09,16397.6627,64231.72424,40.46362887,Loading,None Sliding,,,,,
16:24:12,16401.40818,64767.45542,97.98835524,Loading,None Sliding,,,,,
16:24:15,16349.01297,64693.10413,50.58316763,Loading,None Sliding,,,,,
16:24:18,16213.49153,64660.09245,19.55969393,Loading,None Sliding,,,,,
16:24:21,16170.89928,64592.31546,27.63491559,Loading,None Sliding,,,,,
16:24:24,16740.92914,64245.31912,42.57019572,Loading,None Sliding,,,,,
16:24:27,16961.30184,64070.23714,48.79767866,Loading,None Sliding,,,,,
16:24:30,16527.92857,64211.47675,41.36544827,Loading,None Sliding,,,,,
16:24:33,16463.64286,64159.15116,49.33887053,Loading,None Sliding,,,,,
16:24:36,16402.72673,64064.07684,59.32262393,Loading,None Sliding,,,,,
16:24:39,16366.98104,63935.85783,76.36764251,Loading,None Sliding,,,,,
16:24:42,16373.96475,63988.23562,98.81526425,Loading,None Sliding,,,,,
16:24:45,16307.4877,64235.8065,101.921876,Loading,None Sliding,,,,,
16:24:48,16114.57489,64695.71123,61.81240711,Loading,None Sliding,,,,,
16:24:51,16087.70476,64390.68552,39.42063378,Loading,None Sliding,,,,,
16:24:54,16159.04825,64091.6589,33.6489187,Loading,None Sliding,,,,,
16:24:57,16420.8361,63931.04455,66.30369043,Loading,None Sliding,,,,,
16:25:00,16461.72706,64108.57115,78.77044574,Loading,None Sliding,,,,,
16:25:03,16411.85064,64145.88914,83.86325878,Loading,None Sliding,,,,,
16:25:06,16226.54969,63905.78465,82.18278646,Loading,None Sliding,,,,,
16:25:09,16401.02626,64022.4347,122.0631445,Loading,None Sliding,,,,,
16:25:12,16442.95238,64206.46825,132.7063492,Loading,None Sliding,,,,,
16:25:15,16170.55537,64379.0123,65.8137677,Loading,None Sliding,,,,,
16:25:18,16164.56934,63877.68206,31.89291563,Loading,None Sliding,,,,,
16:25:21,16174.58099,63703.36704,22.93276189,Loading,None Sliding,,,,,
16:25:24,16251.33112,64392.45747,81.3226665,Loading,None Sliding,,,,,
16:25:27,16378.67319,64442.20046,95.74813476,Loading,None Sliding,,,,,
16:25:30,16443.05494,64499.9011,103.4835164,Loading,None Sliding,,,,,
16:25:33,16284.21378,64585.81519,87.49950008,Loading,None Sliding,,,,,
16:25:36,16214.7899,64577.12033,71.95611643,Loading,None Sliding,,,,,
16:25:39,16440.94938,64265.18638,58.96282124,Loading,None Sliding,,,,,
16:25:42,16575.38921,64084.93743,49.50224063,Loading,None Sliding,,,,,
16:25:45,16704.93877,64026.72878,44.68652224,Loading,None Sliding,,,,,
16:25:48,16770.32391,64340.86442,50.9506984,Loading,None Sliding,,,,,
16:25:51,16659.88841,64286.6327,31.2300737,Loading,None Sliding,,,,,
16:25:54,16543.15883,64236.61642,18.58905071,Loading,None Sliding,,,,,
16:25:57,16467.20139,64214.09106,36.90096373,Loading,None Sliding,,,,,
16:26:00,16688.53738,64225.05816,46.87105325,Loading,None Sliding,,,,,
16:26:03,16760.88452,64177.36808,53.52904113,Loading,None Sliding,,,,,
16:26:06,16321.9794,63949.72491,48.79734198,Loading,None Sliding,,,,,
16:26:09,16549.22192,64081.28638,58.76411939,Loading,None Sliding,,,,,
16:26:12,16680.14794,64272.08125,70.97446046,Loading,None Sliding,,,,,
16:26:15,16388.002,64630.29758,91.00830266,Loading,None Sliding,,,,,
16:26:18,16269.43673,64424.55198,96.98638315,Loading,None Sliding,,,,,
16:26:21,16132.86815,64210.84955,100.0710728,Loading,None Sliding,,,,,
16:26:24,15983.00731,64034.42781,90.15716895,Loading,None Sliding,,,,,
16:26:27,16262.12345,64278.15601,91.15401231,Loading,None Sliding,,,,,
16:26:30,16477.61757,64484.39768,96.96915552,Loading,None Sliding,,,,,
16:26:33,16372.90263,64445.40146,122.811565,Loading,None Sliding,,,,,
16:26:36,16481.5766,64202.13127,107.8564308,Loading,None Sliding,,,,,
16:26:39,16639.97344,63992.30136,84.9395964,Loading,None Sliding,,,,,
16:26:42,17010.11487,64033.1673,22.32079242,Loading,None Sliding,,,,,
16:26:45,16790.37124,64365.27984,17.32661901,Loading,None Sliding,,,,,
16:26:48,16561.80953,64608.31185,15.78472178,Loading,None Sliding,,,,,
16:26:51,16294.33987,64307.10731,35.4403652,Loading,None Sliding,,,,,
16:26:54,16153.80831,64236.34319,46.90215922,Loading,None Sliding,,,,,
16:26:57,16056.55861,64191.78479,58.4227829,Loading,None Sliding,,,,,
16:27:00,16279.74029,64341.2368,70.3789439,Loading,None Sliding,,,,,
16:27:03,16467.8451,64427.35442,82.8970689,Loading,None Sliding,,,,,
16:27:06,16379.88084,64062.9536,94.79913876,Loading,None Sliding,,,,,
16:27:09,16315.74428,64125.59861,65.96254551,Loading,None Sliding,,,,,
16:27:12,16256.80916,64196.8855,42.28244329,Loading,None Sliding,,,,,
16:27:15,16243.42985,64322.29056,63.7615247,Loading,None Sliding,,,,,
16:27:18,16216.47029,64220.44333,71.74954241,Loading,None Sliding,,,,,
16:27:21,16200.89113,64141.84083,73.40867081,Loading,None Sliding,,,,,
16:27:24,16286.15676,64280.31553,18,Loading,None Sliding,,,,,
16:27:27,16252.70694,64295.79231,18,Loading,None Sliding,,,,,
16:27:30,16231.1081,64303.8195,23.61124223,Loading,None Sliding,,,,,
16:27:33,16329.55354,64229.73728,84.39092188,Loading,None Sliding,,,,,
16:27:36,16269.19438,64171.8723,48.97356164,Loading,None Sliding,,,,,
16:27:39,16227.54558,64116.28472,463.7568599,Loading,Rail Sliding,,,,,
16:27:42,16438.53538,64093.22086,6337.991232,Loading,Rail Sliding,,,,,
16:27:45,16652.25175,64096.70807,3116.802327,Loading,Rail Sliding,,,,,
16:27:48,16851.66125,64086.69142,74.32946632,Loading,None Sliding,,,,,
16:27:51,16822.17527,63871.20034,47.45361059,Loading,None Sliding,,,,,
16:27:54,17024.33295,64073.85594,76.33327895,Loading,None Sliding,,,,,
16:27:57,17168.34581,64272.60925,102.0305933,Loading,None Sliding,,,,,
16:28:00,16040.01861,64386.42233,56.64412674,Loading,None Sliding,,,,,
16:28:03,16216.9583,64598.74996,47.67253687,Loading,None Sliding,,,,,
16:28:06,16382.4334,64775.50431,39.09940357,Loading,None Sliding,,,,,
16:28:09,16226.21335,63943.18245,42.34064421,Loading,None Sliding,,,,,
16:28:12,16453.5314,63913.27218,54.80325664,Loading,None Sliding,,,,,
16:28:15,16671.0083,63885.74179,66.04414203,Loading,None Sliding,,,,,
16:28:18,16438.86969,63964.14129,22.07638552,Loading,None Sliding,,,,,
16:28:21,16313.55766,63854.80529,26.56964548,Loading,None Sliding,,,,,
16:28:24,16187.95258,63748.83153,31.42480389,Loading,None Sliding,,,,,
16:28:27,16041.70818,63879.65561,61.76803152,Loading,None Sliding,,,,,
16:28:30,15896.98939,64010.38699,91.72253406,Loading,None Sliding,,,,,
16:28:33,16166.82012,64115.92964,16.05044483,Loading,None Sliding,,,,,
16:28:36,16405.46596,64186.19562,83.70641128,Loading,None Sliding,,,,,
16:28:39,16644.091,64256.43806,151.4579874,Loading,Rail Sliding,,,,,
16:28:42,16324.77782,64257,142.1162407,Loading,Rail Sliding,,,,,
16:28:45,16359.95476,64155.42175,142,Loading,Rail Sliding,,,,,
16:28:48,16399.36937,64052.64444,142,Loading,Rail Sliding,,,,,
16:28:51,16498.69315,64412.54916,126.3654416,Loading,None Sliding,,,,,
16:28:54,16361.70688,64311.90329,66.09421731,Loading,None Sliding,,,,,
16:28:57,16219.1346,64200.23829,4.778166774,Loading,None Sliding,,,,,
16:29:00,16836.86552,64110.9253,2.032868547,Loading,None Sliding,,,,,
16:29:03,16467.79575,64046.81983,3156.391894,Loading,Rail Sliding,,,,,
16:29:06,16064.27532,63983.55181,6418.431153,Loading,Rail Sliding,,,,,
16:29:09,16710.25591,64515.38517,395.9821655,Loading,Rail Sliding,,,,,
16:29:12,16694.81632,64448.06245,81.45928368,Loading,None Sliding,,,,,
16:29:15,16645.35754,64350.64363,60.97635344,Loading,None Sliding,,,,,
16:29:18,16693.25589,64480.64786,57.15532692,Loading,None Sliding,,,,,
16:29:21,16489.45515,64404.06168,62.658763,Loading,None Sliding,,,,,
16:29:24,16271.58084,64315.51915,68.62792228,Loading,None Sliding,,,,,
16:29:27,16087.62862,63987.97937,72.74442595,Loading,None Sliding,,,,,
16:29:30,16241.31343,64031.19403,67.41194042,Loading,None Sliding,,,,,
16:29:33,16417.93034,64100.84577,61.44179129,Loading,None Sliding,,,,,
16:29:36,16383.99336,64183.42269,104.3198406,Loading,None Sliding,,,,,
16:29:39,16352.47926,64323.93428,79.10322,Loading,None Sliding,,,,,
16:29:42,16322.6087,64469.30434,47.73913171,Loading,None Sliding,,,,,
16:29:45,16331.58712,64486.46875,44.36725647,Loading,None Sliding,,,,,
16:29:48,16344.28301,64491.36512,43.67396551,Loading,None Sliding,,,,,
16:29:51,16356.9789,64496.26149,42.98067454,Loading,None Sliding,,,,,
16:29:54,16369.67479,64501.15785,42.28738357,Loading,None Sliding,,,,,
16:29:57,16382.37068,64506.05422,41.5940926,Loading,None Sliding,,,,,
16:30:00,16395.06657,64510.95059,40.90080164,Loading,None Sliding,,,,,
16:30:03,16407.76246,64515.84696,40.20751067,Loading,None Sliding,,,,,
16:30:06,16420.45835,64520.74332,39.5142197,Loading,None Sliding,,,,,
16:30:09,16433.15424,64525.63969,38.82092873,Loading,None Sliding,,,,,
16:30:12,16445.85013,64530.53606,38.12763777,Loading,None Sliding,,,,,
16:30:15,16458.54602,64535.43243,37.4343468,Loading,None Sliding,,,,,
16:30:18,16471.24192,64540.32879,36.74105583,Loading,None Sliding,,,,,
16:30:21,16483.93781,64545.22516,36.04776486,Loading,None Sliding,,,,,
16:30:24,16496.6337,64550.12153,35.3544739,Loading,None Sliding,,,,,
16:30:27,16509.32959,64555.0179,34.66118293,Loading,None Sliding,,,,,
16:30:30,16522.02548,64559.91426,33.96789196,Loading,None Sliding,,,,,
16:30:33,16534.72137,64564.81063,33.27460099,Loading,None Sliding,,,,,
16:30:36,16547.41726,64569.707,32.58131003,Loading,None Sliding,,,,,
16:30:39,16560.11315,64574.60337,31.88801906,Loading,None Sliding,,,,,
16:30:42,16572.80904,64579.49973,31.19472809,Loading,None Sliding,,,,,
16:30:45,16585.50493,64584.3961,30.50143712,Loading,None Sliding,,,,,
16:30:48,16598.20082,64589.29247,29.80814616,Loading,None Sliding,,,,,
16:30:51,16610.89671,64594.18884,29.11485519,Loading,None Sliding,,,,,
16:30:54,16375.21087,64234.5879,5417.782318,Loading,Rail Sliding,,,,,
16:30:57,16338.78106,64061.46213,3854.748861,Loading,Rail Sliding,,,,,
16:31:00,16354.22957,63942.35913,617.5394215,Loading,Rail Sliding,,,,,
16:31:03,16184.52922,64268.39375,37.81739705,Loading,None Sliding,,,,,
16:31:06,16114.27163,64264.23842,59.5590233,Loading,None Sliding,,,,,
16:31:09,16075.42055,64164.1222,85.95782873,Loading,None Sliding,,,,,
16:31:12,16485.97434,64022.92239,5296.680462,Loading,Rail Sliding,,,,,
16:31:15,16545.44241,63967.62828,3957.957694,Loading,Rail Sliding,,,,,
16:31:18,16496.50519,63935.00346,776.0496035,Loading,Rail Sliding,,,,,
16:31:21,16479.69421,64031.25727,86.30010051,Loading,None Sliding,,,,,
16:31:24,16471.66477,64162.73937,77.76881933,Loading,None Sliding,,,,,
16:31:27,16189.12144,64148.97279,45.22959557,Loading,None Sliding,,,,,
16:31:30,16215.41537,64055.84569,39.75157971,Loading,None Sliding,,,,,
16:31:33,16344.11507,63951.58896,43.24343212,Loading,None Sliding,,,,,
16:31:36,16387.56291,64287.72515,50.22516537,Loading,None Sliding,,,,,
16:31:39,16410.96827,64405.09719,52.38710748,Loading,None Sliding,,,,,
16:31:42,16435.39093,64424.53564,52.88552916,Loading,None Sliding,,,,,
16:31:45,16300.544,64079.01129,33.04450336,Loading,None Sliding,,,,,
16:31:48,16217.468,64091.15461,32.73566079,Loading,None Sliding,,,,,
16:31:51,16164.60017,64245.26932,40.21695747,Loading,None Sliding,,,,,
16:31:54,16134.56304,63685.35268,4935.72104,Loading,Rail Sliding,,,,,
16:31:57,15975.8904,63729.56692,4069.119213,Loading,Rail Sliding,,,,,
16:32:00,15773.63202,64039.43075,861.8791613,Loading,Rail Sliding,,,,,
16:32:03,16231.07974,64044.52392,48.53953474,Loading,None Sliding,,,,,
16:32:06,16352.21473,64132.69139,37.95678788,Loading,None Sliding,,,,,
16:32:09,16284.16838,64283.68477,28.51970179,Loading,None Sliding,,,,,
16:32:12,16455.49298,64459.14228,52.4408814,Loading,None Sliding,,,,,
16:32:15,16493.22745,64358.53332,90.208173,Loading,None Sliding,,,,,
16:32:18,16451.36003,64155.17728,128.5866408,Loading,None Sliding,,,,,
16:32:21,16058.94079,64361.06919,62.64271579,Loading,None Sliding,,,,,
16:32:24,16141.67962,64464.4337,38.70920562,Loading,None Sliding,,,,,
16:32:27,16452.24791,64471.91127,45.1897638,Loading,None Sliding,,,,,
16:32:30,16283.42582,64363.03642,53.44304652,Loading,None Sliding,,,,,
16:32:33,16397.12605,64254.53342,48.52045199,Loading,None Sliding,,,,,
16:32:36,16698.42301,64164.2441,38.04489518,Loading,None Sliding,,,,,
16:32:39,16468.70376,64188.0623,90.70311701,Loading,None Sliding,,,,,
16:32:42,16215.73911,64272.8119,99.62479172,Loading,None Sliding,,,,,
16:32:45,16044.75208,64363.53971,79.18610821,Loading,None Sliding,,,,,
16:32:48,16019.41063,64515.75548,100.4531561,Loading,None Sliding,,,,,
16:32:51,16057.28439,64694.65914,139.8219269,Loading,None Sliding,,,,,
16:32:54,15774.57238,64385.40505,99.03054449,Loading,None Sliding,,,,,
16:32:57,16133.41528,64075.59468,2287.275748,Loading,Rail Sliding,,,,,
16:33:00,16850.52492,63865.29568,5509.036545,Loading,Rail Sliding,,,,,
16:33:03,16519.57534,64327.28996,2125.640533,Loading,Rail Sliding,,,,,
16:33:06,16366.74273,64378.44313,65.78142914,Loading,None Sliding,,,,,
16:33:09,16536.64806,64079.98772,136.5337966,Loading,None Sliding,,,,,
16:33:12,16436.00597,64169.25979,4390.85605,Loading,Rail Sliding,,,,,
16:33:15,16437.56836,64211.61399,4382.45179,Loading,Rail Sliding,,,,,
16:33:18,16558.96719,64132.67977,1161.635906,Loading,Rail Sliding,,,,,
16:33:21,16543.46376,64121.77756,62.48162905,Loading,None Sliding,,,,,
16:33:24,16413.95175,64090.43844,43.92179715,Loading,None Sliding,,,,,
16:33:27,16261.20632,64030.0391,23.9550746,Loading,None Sliding,,,,,
16:33:30,16344.12401,64305.23177,73.39423262,Loading,None Sliding,,,,,
16:33:33,16387.77347,64473.39585,94.03167484,Loading,None Sliding,,,,,
16:33:36,16341.0073,64484.83864,78.6087896,Loading,None Sliding,,,,,
16:33:39,16581.54331,64331.93038,83.17455039,Loading,None Sliding,,,,,
16:33:42,16589.826,64164.18908,77.92934103,Loading,None Sliding,,,,,
16:33:45,16370.88422,64041.78072,60.51351732,Loading,None Sliding,,,,,
16:33:48,16340.6995,64265.70947,71.44079684,Loading,None Sliding,,,,,
16:33:51,16378.91896,64430.20941,82.4500136,Loading,None Sliding,,,,,
16:33:54,16390.0606,64432.15693,83.17467316,Loading,None Sliding,,,,,
16:33:57,16401.20224,64434.10446,83.89933272,Loading,None Sliding,,,,,
16:34:00,16412.34388,64436.05198,84.62399228,Loading,None Sliding,,,,,
16:34:03,16423.48552,64437.9995,85.34865184,Loading,None Sliding,,,,,
16:34:06,16434.62716,64439.94702,86.0733114,Loading,None Sliding,,,,,
16:34:09,16445.7688,64441.89455,86.79797096,Loading,None Sliding,,,,,
16:34:12,16456.91044,64443.84207,87.52263052,Loading,None Sliding,,,,,
16:34:15,16468.05208,64445.78959,88.24729008,Loading,None Sliding,,,,,
16:34:18,16479.19373,64447.73711,88.97194964,Loading,None Sliding,,,,,
16:34:21,16490.33537,64449.68464,89.6966092,Loading,None Sliding,,,,,
16:34:24,16501.47701,64451.63216,90.42126876,Loading,None Sliding,,,,,
16:34:27,16512.61865,64453.57968,91.14592832,Loading,None Sliding,,,,,
16:34:30,16523.76029,64455.5272,91.87058788,Loading,None Sliding,,,,,
16:34:33,16534.90193,64457.47473,92.59524744,Loading,None Sliding,,,,,
16:34:36,16546.04357,64459.42225,93.319907,Loading,None Sliding,,,,,
16:34:39,16557.18521,64461.36977,94.04456656,Loading,None Sliding,,,,,
16:34:42,16568.32685,64463.3173,94.76922611,Loading,None Sliding,,,,,
16:34:45,16579.46849,64465.26482,95.49388567,Loading,None Sliding,,,,,
16:34:48,16590.61013,64467.21234,96.21854523,Loading,None Sliding,,,,,
16:34:51,16601.75177,64469.15986,96.94320479,Loading,None Sliding,,,,,
16:34:54,16612.89341,64471.10739,97.66786435,Loading,None Sliding,,,,,
16:34:57,16429.05756,64377.05405,70.94040473,Loading,None Sliding,,,,,
16:35:00,16217.53689,64310.42459,46.74726715,Loading,None Sliding,,,,,
16:35:03,16211.38934,64406.32623,61.09152944,Loading,None Sliding,,,,,
16:35:06,16205.2418,64502.22786,75.43579174,Loading,None Sliding,,,,,
16:35:09,16449.57991,64354.60328,45.93489106,Loading,None Sliding,,,,,
16:35:12,16432.99055,64490.52908,56.10256878,Loading,None Sliding,,,,,
16:35:15,16286.6401,64319.54913,68.74402422,Loading,None Sliding,,,,,
16:35:18,16188.84091,64117.77218,88.83907539,Loading,None Sliding,,,,,
16:35:21,16250.74805,64156.21451,113.8016318,Loading,None Sliding,,,,,
16:35:24,16261.67882,64360.58502,87.86609139,Loading,None Sliding,,,,,
16:35:27,16064.94481,64423.4823,40.65968423,Loading,None Sliding,,,,,
16:35:30,15712.82509,64193.05835,20.21080577,Loading,None Sliding,,,,,
16:35:33,15979.29152,64152.12985,32.38820945,Loading,None Sliding,,,,,
16:35:36,16407.27152,64178.70023,59.9285478,Loading,None Sliding,,,,,
16:35:39,16369.38518,64080.99335,69.89863732,Loading,None Sliding,,,,,
16:35:42,16368.49194,64085.9892,80.35293123,Loading,None Sliding,,,,,
16:35:45,16406.35941,64198.59508,91.31456563,Loading,None Sliding,,,,,
16:35:48,16270.16237,64324.67261,3163.236433,Loading,Rail Sliding,,,,,
16:35:51,16152.44289,64294.70396,5014.587308,Loading,Rail Sliding,,,,,
16:35:54,16265.82951,64073.42524,1797.304659,Loading,Rail Sliding,,,,,
16:35:57,16517.36508,63918.75132,56.47619048,Loading,None Sliding,,,,,
16:36:00,16605.86968,63989.41622,24.44148936,Loading,None Sliding,,,,,
16:36:03,16321.62766,64235.26064,38.40425532,Loading,None Sliding,,,,,
16:36:06,16263.77316,64433.51544,71.89704362,Loading,None Sliding,,,,,
16:36:09,16352.07634,64500.86641,89.26335913,Loading,None Sliding,,,,,
16:36:12,16290.34384,64478.46349,58.89495491,Loading,None Sliding,,,,,
16:36:15,16364.48137,64356.19029,57.94011985,Loading,None Sliding,,,,,
16:36:18,16511.12458,64246.39286,64.57392091,Loading,None Sliding,,,,,
16:36:21,16534.04817,64310.67857,34.17524982,Loading,None Sliding,,,,,
16:36:24,16426.19081,64548.2038,18.30369632,Loading,None Sliding,,,,,
16:36:27,16197.73445,64630.75633,42.02753505,Loading,None Sliding,,,,,
16:36:30,16033.52811,64217.75253,92.78221912,Loading,None Sliding,,,,,
16:36:33,16068.24287,64013.78898,77.65195788,Loading,None Sliding,,,,,
16:36:36,16211.72333,64097.41164,27.042071,Loading,None Sliding,,,,,
16:36:39,16132.43025,64186.55771,50.97075366,Loading,None Sliding,,,,,
16:36:42,16103.60638,64254.92971,68,Loading,None Sliding,,,,,
16:36:45,16234.5411,64232.43946,73.3243645,Loading,None Sliding,,,,,
16:36:48,16415.90633,64153.21674,86.27902334,Loading,None Sliding,,,,,
16:36:51,16447.62189,64124.49154,87.97014938,Loading,None Sliding,,,,,
16:36:54,16335.58911,64118.03269,75.22585475,Loading,None Sliding,,,,,
16:36:57,16339.57186,64032.90159,65.7668436,Loading,None Sliding,,,,,
16:37:00,16405.0868,64153.51514,75.18756286,Loading,None Sliding,,,,,
16:37:03,16556.17131,64377.23904,92.23705179,Loading,None Sliding,,,,,
16:37:06,16690.63347,64256.72112,74.80677291,Loading,None Sliding,,,,,
16:37:09,16736.70055,64112.70254,67.97608375,Loading,None Sliding,,,,,
16:37:12,16638.54409,63930.3408,78.43946204,Loading,None Sliding,,,,,
16:37:15,16359.88059,64073.94528,66.07164111,Loading,None Sliding,,,,,
16:37:18,16032.54911,64449.16719,42.25660637,Loading,None Sliding,,,,,
16:37:21,16142.73691,64281.14326,64.69303672,Loading,None Sliding,,,,,
16:37:24,16349.27953,64202.76613,2404.022251,Loading,Rail Sliding,,,,,
16:37:27,16610.8928,64251.88118,5389.714214,Loading,Rail Sliding,,,,,
16:37:30,16664.16197,64245.90707,2132.329478,Loading,Rail Sliding,,,,,
16:37:33,16654.32132,64171.34534,18.62462561,Loading,None Sliding,,,,,
16:37:36,16547.56094,64064.23644,46.37522825,Loading,None Sliding,,,,,
16:37:39,16482.89504,64139.84579,35.92919951,Loading,None Sliding,,,,,
16:37:42,16483.69384,64164.79202,52.19134531,Loading,None Sliding,,,,,
16:37:45,16503.1782,64148.57796,92.98836468,Loading,None Sliding,,,,,
16:37:48,16303.71011,64248.81067,78.0282583,Loading,None Sliding,,,,,
16:37:51,16127.28572,64237.14286,75.22857127,Loading,None Sliding,,,,,
16:37:54,16107.65183,64117.6319,87.56063107,Loading,None Sliding,,,,,
16:37:57,16314.9608,64245.20665,80.08554801,Loading,None Sliding,,,,,
16:38:00,16571.10545,64379.37766,61.32725373,Loading,None Sliding,,,,,
16:38:03,16799.03971,64405.78564,31.52991025,Loading,None Sliding,,,,,
16:38:06,16738.72067,64166.50349,30.03439682,Loading,None Sliding,,,,,
16:38:09,16528.06564,63937.53464,29.61319188,Loading,None Sliding,,,,,
16:38:12,16193.21721,63842.92871,33.51690873,Loading,None Sliding,,,,,
16:38:15,16349.2212,64004.58743,41.83268647,Loading,None Sliding,,,,,
16:38:18,16505.22519,64166.24614,50.14846422,Loading,None Sliding,,,,,
16:38:21,16589.20411,64295.91975,54.52594938,Loading,None Sliding,,,,,
16:38:24,16502.15387,64349.64218,49.55164998,Loading,None Sliding,,,,,
16:38:27,16543.02811,64323.28813,54.23089576,Loading,None Sliding,,,,,
16:38:30,16711.48744,64231.65475,66.11258861,Loading,None Sliding,,,,,
16:38:33,16382.69981,64489.09697,34.18177171,Loading,None Sliding,,,,,
16:38:36,16256.43326,64569.48428,16.64856109,Loading,None Sliding,,,,,
16:38:39,16508.70638,64271.07523,30.342543,Loading,None Sliding,,,,,
16:38:42,16299.98468,64236.12184,23.85119813,Loading,None Sliding,,,,,
16:38:45,16141.23036,64228.12855,22.3991036,Loading,None Sliding,,,,,
16:38:48,16130.26873,64299.87743,35.85201797,Loading,None Sliding,,,,,
16:38:51,16299.71109,64146.22224,41.35555606,Loading,None Sliding,,,,,
