timestamp_new,cb_data_Ampere_1,cb_data_Ampere_2,cb_data_Watt,Pattern Label
16:48:39,286.5959528,279.7979764,62303.33222,Loading
16:48:42,289.606238,281.303119,62800.02927,Loading
16:48:45,304.5798586,293.4356704,65781.70818,Loading
16:48:48,329.8682348,314.7311451,70905.93179,Loading
16:48:51,355.156611,336.0266198,76030.15539,Loading
16:48:54,370.1892914,349.7208399,79190.11444,Loading
16:48:57,376.1879582,356.7192846,80619.79671,Loading
16:49:00,382.1866251,363.7177293,82049.47898,Loading
16:49:03,382.2103904,369.1254169,82646.9388,Loading
16:49:06,376.956888,373.1280853,82509.34707,Loading
16:49:09,371.7033857,377.1307538,82371.75534,Loading
16:49:12,366.4498834,381.1334222,82234.16361,Loading
16:49:15,370.746285,378.3841208,82404.34464,Loading
16:49:18,383.3876691,369.7347527,82843.4664,Loading
16:49:21,396.0290532,361.0853847,83282.58816,Loading
16:49:24,399.1000082,366.7545179,84243.99787,Loading
16:49:27,393.6041301,385.2406534,85672.92618,Loading
16:49:30,388.108252,403.7267889,87101.85449,Loading
16:49:33,382.6123738,422.2129244,88530.7828,Loading
16:49:36,424.517528,463.1224516,97640.39776,Loading
16:49:39,509.3666851,524.3469414,113708.4989,Loading
16:49:42,594.2158421,585.5714312,129776.6001,Loading
16:49:45,612.0443671,595.2866881,132806.4161,Loading
16:49:48,567.8422534,557.3278108,123768.7071,Loading
16:49:51,523.6401397,519.3689336,114730.9981,Loading
16:49:54,479.4380261,481.4100563,105693.2891,Loading
16:49:57,453.0282958,455.9710389,99989.92682,Loading
16:50:00,443.3745009,442.3225702,97426.67782,Loading
16:50:03,433.7207059,428.6741015,94863.42882,Loading
16:50:06,409.8311112,405.7703408,89716.15972,Loading
16:50:09,372.318607,374.0097539,82096.1197,Loading
16:50:12,334.8061028,342.2491671,74476.07969,Loading
16:50:15,297.2935987,310.4885802,66856.03968,Loading
16:50:18,284.11084,297.3850587,63964.54886,Loading
16:50:21,294.0864553,302.0403458,65573.94813,Loading
16:50:24,304.0620706,306.695633,67183.3474,Loading
16:50:27,320.6124198,317.5830929,70201.50639,Loading
16:50:30,343.6073095,334.5793157,74600.52877,Loading
16:50:33,366.6021992,351.5755385,78999.55115,Loading
16:50:36,377.1184452,366.6746294,81817.2382,Loading
16:50:39,375.3704844,379.9091892,83080.7641,Loading
16:50:42,373.6225237,393.143749,84344.29,Loading
16:50:45,371.874563,406.3783089,85607.8159,Loading
16:50:48,368.0046624,415.9953376,86240,Loading
16:50:51,362.009991,421.990009,86240,Loading
16:50:54,356.0153196,427.9846804,86240,Loading
16:50:57,360.4574861,425.5311768,86458.75293,Loading
16:51:00,375.4624878,414.5275089,86898.89964,Loading
16:51:03,390.4674895,403.523841,87339.04636,Loading
16:51:06,405.4724912,392.5201732,87779.19307,Loading
16:51:09,387.1096792,384.3445825,84859.96878,Loading
16:51:12,335.1558603,379.0159857,78558.90306,Loading
16:51:15,283.2020415,373.6873889,72257.83734,Loading
16:51:18,276.6863454,377.5621151,71967.33065,Loading
16:51:21,316.4032475,390.8010825,77792.4763,Loading
16:51:24,356.1201497,404.0400499,83617.62195,Loading
16:51:27,395.8370518,417.2790173,89442.7676,Loading
16:51:30,446.1696257,455.9732446,99235.71573,Loading
16:51:33,507.4484889,520.9155182,113120.0408,Loading
16:51:36,568.7273522,585.8577917,127004.3658,Loading
16:51:39,545.5140497,567.4504183,122426.0915,Loading
16:51:42,434.2425331,462.1755703,98605.99137,Loading
16:51:45,322.9710165,356.9007222,74785.89126,Loading
16:51:48,265.6342134,299.8298493,62201.04689,Loading
16:51:51,264.8846506,293.3336388,61404.01183,Loading
16:51:54,264.1350879,286.8374283,60606.97677,Loading
16:51:57,263.3855251,280.3412177,59809.94172,Loading
16:52:00,341.7873616,358.3758581,77017.95417,Loading
16:52:03,504.0125472,525.9308239,113293.7708,Loading
16:52:06,666.2377327,693.4857896,149569.5874,Loading
16:52:09,704.3353575,731.0735973,157894.985,Loading
16:52:12,609.9219037,629.9163253,136382.2052,Loading
16:52:15,515.5084498,528.7590534,114869.4254,Loading
16:52:18,421.094996,427.6017814,93356.64552,Loading
16:52:21,372.4795205,378.5164835,82609.56044,Loading
16:52:24,373.4785215,385.8424909,83525.31136,Loading
16:52:27,374.4775225,393.1684983,84441.06229,Loading
16:52:30,434.9877513,460.5655496,98510.86311,Loading
16:52:33,560.7482307,593.826654,127003.2373,Loading
16:52:36,686.5087101,727.0877584,155495.6115,Loading
16:52:39,812.2691894,860.3488628,183987.9857,Loading
16:52:42,797.827051,843.1592018,180508.4878,Loading
16:52:45,629.8669623,661.2301552,142020.6829,Loading
16:52:48,461.9068736,479.3011086,103532.878,Loading
16:52:51,369.3580997,369.8421666,81312.0293,Loading
16:52:54,361.6203512,341.88643,77385.74593,Loading
16:52:57,353.8826026,313.9306934,73459.46257,Loading
16:53:00,346.1448541,285.9749568,69533.17921,Loading
16:53:03,351.2856346,289.5712691,70494.25941,Loading
16:53:06,371.2834127,329.5668255,77093.5262,Loading
16:53:09,391.2811909,369.5623818,83692.793,Loading
16:53:12,410.4906289,397.1750028,88843.21949,Loading
16:53:15,428.789398,410.4831985,92319.98562,Loading
16:53:18,447.0881671,423.7913943,95796.75175,Loading
16:53:21,431.6559624,417.3532105,93391.00902,Loading
16:53:24,376.3598829,387.5783985,84033.21096,Loading
16:53:27,321.0638034,357.8035865,74675.41289,Loading
16:53:30,265.767724,328.0287744,65317.61482,Loading
16:53:33,245.6756484,308.4676204,60955.75957,Loading
16:53:36,266.6337325,300.8162564,62419.49878,Loading
16:53:39,287.5918167,293.1648923,63883.23799,Loading
16:53:42,300.4782067,290.5919149,65017.71337,Loading
16:53:45,303.7222592,294.0855099,65758.8546,Loading
16:53:48,306.9663117,297.579105,66499.99584,Loading
16:53:51,310.2103643,301.0727,67241.13707,Loading
16:53:54,390.5106712,391.0814958,85975.13837,Loading
16:53:57,565.6274182,587.5458082,126849.0549,Loading
16:54:00,740.7441651,784.0101205,167722.9714,Loading
16:54:03,776.5259148,824.3319715,176094.3675,Loading
16:54:06,642.2385372,674.0698873,144793.9267,Loading
16:54:09,507.9511595,523.8078031,113493.4859,Loading
16:54:12,373.6637819,373.5457188,82193.04509,Loading
16:54:15,296.632,292.368,64790,Loading
16:54:18,291.2986667,297.7013333,64790,Loading
16:54:21,285.9653333,303.0346667,64790,Loading
16:54:24,328.5365632,349.0931379,74539.26712,Loading
16:54:27,431.0963904,446.1497548,96497.07596,Loading
16:54:30,533.6562175,543.2063716,118454.8848,Loading
16:54:33,636.2160446,640.2629885,140412.6936,Loading
16:54:36,639.2022179,642.7286331,141012.3936,Loading
16:54:39,518.6694783,527.8562707,115117.8324,Loading
16:54:42,398.1367386,412.9839083,89223.27116,Loading
16:54:45,343.5377354,351.9500554,76503.65699,Loading
16:54:48,371.8396226,358.609323,80349.38401,Loading
16:54:51,400.1415098,365.2685905,84195.11104,Loading
16:54:54,451.1616145,409.8753769,94714.06905,Loading
16:54:57,531.1349567,502.8443872,113737.7278,Loading
16:55:00,611.1082989,595.8133975,132761.3866,Loading
16:55:03,691.0816412,688.7824078,151785.0454,Loading
16:55:06,672.6808701,677.0986252,148475.7445,Loading
16:55:09,528.2265883,531.3160282,116549.6878,Loading
16:55:12,383.7723065,385.5334312,84623.63115,Loading
16:55:15,301.4273918,300.0767371,66165.45417,Loading
16:55:18,302.4283093,295.5726083,65780.10093,Loading
16:55:21,303.4292268,291.0684795,65394.74769,Loading
16:55:24,304.4301443,286.5643507,65009.39445,Loading
16:55:27,300.8392004,283.7130483,64300.74736,Loading
16:55:30,291.1779011,283.0467518,63164.71182,Loading
16:55:33,281.5166017,282.3804553,62028.67627,Loading
16:55:36,283.0690749,291.9609692,63253.30485,Loading
16:55:39,299.5471042,315.1800105,67619.98262,Loading
16:55:42,316.0251335,338.3990518,71986.66038,Loading
16:55:45,332.5031628,361.618093,76353.33814,Loading
16:55:48,348.9053113,373.4498281,79459.06533,Loading
16:55:51,365.2042357,369.7908859,80849.46337,Loading
16:55:54,381.5031601,366.1319437,82239.86141,Loading
16:55:57,385.298345,370.3969787,83126.48562,Loading
16:56:00,371.6362325,385.7252026,83309.75786,Loading
16:56:03,357.97412,401.0534264,83493.0301,Loading
16:56:06,354.3744161,407.7086392,83829.13608,Loading
16:56:09,364.8814207,402.2049701,84379.50299,Loading
16:56:12,375.3884254,396.701301,84929.8699,Loading
16:56:15,385.8954301,391.1976319,85480.23681,Loading
16:56:18,389.2165635,391.8968111,85922.47121,Loading
16:56:21,382.5735165,401.1970769,86214.76527,Loading
16:56:24,375.9304696,410.4973426,86507.05934,Loading
16:56:27,390.3688761,422.9393532,89463.90522,Loading
16:56:30,435.3538811,439.9336884,96281.63264,Loading
16:56:33,480.3388861,456.9280236,103099.3601,Loading
16:56:36,525.3238911,473.9223589,109917.0875,Loading
16:56:39,533.9282224,480.7389273,111613.3865,Loading
16:56:42,489.525818,472.7264634,105847.751,Loading
16:56:45,445.1234136,464.7139995,100082.1154,Loading
16:56:48,406.5646996,440.7818084,93208.11588,Loading
16:56:51,376.3574936,394.0979446,84750.0982,Loading
16:56:54,346.1502876,347.4140809,76292.08053,Loading
16:56:57,315.9430816,300.7302171,67834.06286,Loading
16:57:00,305.8319284,283.8026599,64859.80472,Loading
16:57:03,325.1223946,310.4101995,69908.58535,Loading
16:57:06,344.4128608,337.017739,74957.36598,Loading
16:57:09,349.9106736,351.1033246,77111.53979,Loading
16:57:12,334.6619445,346.3537204,74911.72315,Loading
16:57:15,319.4132155,341.6041163,72711.9065,Loading
16:57:18,304.1644865,336.8545122,70512.08985,Loading
16:57:21,304.7111577,341.3166256,71063.05616,Loading
16:57:24,329.0498999,359.6540342,75757.43276,Loading
16:57:27,353.3886422,377.9914428,80451.80935,Loading
16:57:30,432.6096049,451.6154813,97264.75949,Loading
16:57:33,594.2683243,608.284734,132280.8364,Loading
16:57:36,755.9270436,764.9539867,167296.9133,Loading
16:57:39,796.3862696,804.5492424,176102.9063,Loading
16:57:42,649.9106837,663.57274,144483.1766,Loading
16:57:45,503.4350979,522.5962376,112863.4469,Loading
16:57:48,356.959512,381.6197351,81243.71719,Loading
16:57:51,270.8744451,294.693434,62212.46671,Loading
16:57:54,278.1947646,291.3660161,62651.68587,Loading
16:57:57,285.515084,288.0385982,63090.90504,Loading
16:58:00,338.4811739,335.8359372,74174.88222,Loading
16:58:03,463.6477295,464.5001611,102096.268,Loading
16:58:06,588.8142851,593.1643849,130017.6537,Loading
16:58:09,713.9808408,721.8286088,157939.0394,Loading
16:58:12,729.0024484,744.2543071,162058.2431,Loading
16:58:15,567.8302861,596.7351586,128102.1989,Loading
16:58:18,406.6581238,449.21601,94146.15472,Loading
16:58:21,306.7140122,351.8989262,72447.42322,Loading
16:58:24,305.964699,335.9135792,70606.61061,Loading
16:58:27,305.2153859,319.9282322,68765.79799,Loading
16:58:30,304.4660727,303.9428852,66924.98537,Loading
16:58:33,302.2354116,294.5041681,65641.35377,Loading
16:58:36,297.567189,295.837946,65274.56485,Loading
16:58:39,292.8989664,297.1717239,64907.77593,Loading
16:58:42,298.0356694,302.2541779,66031.88321,Loading
16:58:45,319.2379646,313.4789224,69598.85757,Loading
16:58:48,340.4402598,324.7036669,73165.83194,Loading
16:58:51,361.6425549,335.9284114,76732.8063,Loading
16:58:54,369.9388339,340.1608093,78110.96075,Loading
16:58:57,356.2600083,332.4873217,75762.20631,Loading
16:59:00,342.5811827,324.8138342,73413.45186,Loading
16:59:03,338.0943296,324.3424708,72868.04804,Loading
16:59:06,349.0809015,335.9948955,75358.33767,Loading
16:59:09,360.0674734,347.6473202,77848.6273,Loading
16:59:12,412.0614363,407.0648497,90103.89146,Loading
16:59:15,534.1791428,548.1619952,119057.5252,Loading
16:59:18,656.2968492,689.2591407,148011.1589,Loading
16:59:21,778.4145557,830.3562862,176964.7926,Loading
16:59:24,801.3182212,857.176712,182434.4427,Loading
16:59:27,651.3682057,684.9008052,146989.5912,Loading
16:59:30,501.4181901,512.6248984,111544.7397,Loading
16:59:33,398.4620823,403.9081829,88260.72916,Loading
16:59:36,377.734537,406.4054775,86255.40159,Loading
16:59:39,357.0069917,408.9027721,84250.07402,Loading
16:59:42,336.2794465,411.4000667,82244.74645,Loading
16:59:45,377.4565399,459.3179801,92045.1972,Loading
16:59:48,529.0053342,588.2177238,122894.5364,Loading
16:59:51,680.5541285,717.1174675,153743.8756,Loading
16:59:54,742.3326931,764.7785344,165782.235,Loading
16:59:57,642.4242763,666.1189729,143939.7574,Loading
17:00:00,542.5158596,567.4594113,122097.2798,Loading
17:00:03,442.6074428,468.7998498,100254.8022,Loading
17:00:06,380.8207118,415.34261,87577.9654,Loading
17:00:09,388.8038584,444.6141476,91675.98067,Loading
17:00:12,396.7870051,473.8856853,95773.99594,Loading
17:00:15,386.7472536,470.814187,94331.75847,Loading
17:00:18,342.7912093,406.8781226,82463.62651,Loading
17:00:21,298.835165,342.9420582,70595.49456,Loading
17:00:24,269.9139713,300.3117706,62724.83161,Loading
17:00:27,269.663888,298.3111037,62477.24908,Loading
17:00:30,269.4138046,296.3104368,62229.66656,Loading
17:00:33,269.1637212,294.3097699,61982.08403,Loading
17:00:36,270.7245589,295.1844412,62249.99001,Loading
17:00:39,275.7184552,301.5100432,63495.13482,Loading
17:00:42,280.7123515,307.8356452,64740.27964,Loading
17:00:45,291.6772632,317.629993,67023.79818,Loading
17:00:48,314.1473031,334.1080223,71308.08579,Loading
17:00:51,336.6173431,350.5860516,75592.37341,Loading
17:00:54,359.087383,367.0640809,79876.66103,Loading
17:00:57,364.9159725,378.224297,81745.42964,Loading
17:01:00,337.9069693,378.8911859,78847.79708,Loading
17:01:03,310.8979661,379.5580749,75950.16451,Loading
17:01:06,330.3347768,409.4127249,81372.22518,Loading
17:01:09,441.0109927,496.6045969,103137.7149,Loading
17:01:12,551.6872085,583.796469,124903.2045,Loading
17:01:15,662.3634244,670.9883411,146668.6942,Loading
17:01:18,696.080853,687.408263,152183.8028,Loading
17:01:21,576.8005331,563.1301644,125392.3767,Loading
17:01:24,457.5202132,438.8520657,98600.95069,Loading
17:01:27,372.3361653,352.6683325,79750.49476,Loading
17:01:30,355.3446612,342.6733301,76781.97905,Loading
17:01:33,338.3531572,332.6783278,73813.46334,Loading
17:01:36,321.3616531,322.6833254,70844.94763,Loading
17:01:39,360.2677104,366.4881828,79943.14826,Loading
17:01:42,511.9811417,518.8670239,113393.2982,Loading
17:01:45,663.6945729,671.2458649,146843.4482,Loading
17:01:48,721.7928383,722.4249781,158863.9598,Loading
17:01:51,586.0492419,564.0574489,126511.736,Loading
17:01:54,450.3056455,405.6899198,94159.51219,Loading
17:01:57,348.4751149,299.3938856,71265.59006,Loading
17:02:00,318.709849,303.7497782,68470.55899,Loading
17:02:03,288.944583,308.1056708,65675.52792,Loading
17:02:06,259.1793171,312.4615634,62880.49685,Loading
17:02:09,238.5930614,313.9094916,60775.28082,Loading
17:02:12,257.7390346,302.7700162,61655.99559,Loading
17:02:15,276.8850079,291.6305409,62536.71036,Loading
17:02:18,290.8663221,286.2051836,63477.86563,Loading
17:02:21,293.6165513,293.2057669,64550.45501,Loading
17:02:24,296.3667805,300.2063503,65623.04438,Loading
17:02:27,299.1170096,307.2069336,66695.63376,Loading
17:02:30,306.4560773,316.3019071,68503.37829,Loading
17:02:33,323.7586505,329.9443206,71907.32683,Loading
17:02:36,341.0612238,343.5867341,75311.27536,Loading
17:02:39,352.5352324,357.4152918,78094.55767,Loading
17:02:42,351.0359821,371.6581705,79496.35678,Loading
17:02:45,349.5367317,385.9010492,80898.1559,Loading
17:02:48,348.0374813,400.1439279,82299.95501,Loading
17:02:51,353.2633626,404.0446717,83303.88376,Loading
17:02:54,373.5989553,384.7091901,83413.89599,Loading
17:02:57,393.9345479,365.3737085,83523.90821,Loading
17:03:00,402.6703604,359.8919663,83881.85594,Loading
17:03:03,385.3850418,385.4875343,84795.98337,Loading
17:03:06,368.0997231,411.0831024,85710.1108,Loading
17:03:09,360.8737815,425.7758061,86531.45464,Loading
17:03:12,377.11972,415.028493,87136.30342,Loading
17:03:15,393.3656584,404.2811798,87741.1522,Loading
17:03:18,409.6115968,393.5338667,88346.00099,Loading
17:03:21,423.4842139,392.5583247,89764.67925,Loading
17:03:24,431.7926222,414.4925226,93091.36592,Loading
17:03:27,440.1010305,436.4267204,96418.0526,Loading
17:03:30,445.9274335,452.7256653,98851.84086,Loading
17:03:33,445.6772041,455.227959,99099.56794,Loading
17:03:36,445.4269747,457.7302527,99347.29502,Loading
17:03:39,445.1767454,460.2325465,99595.0221,Loading
17:03:42,431.688591,444.4798367,96378.52705,Loading
17:03:45,386.3602939,384.8197985,84829.81016,Loading
17:03:48,341.0319967,325.1597603,73281.09327,Loading
17:03:51,341.2593513,317.0881127,72418.22104,Loading
17:03:54,451.2344125,433.2975878,97298.52002,Loading
17:03:57,561.2094736,549.5070628,122178.819,Loading
17:04:00,671.1845348,665.7165379,147059.118,Loading
17:04:03,709.7169866,710.0377412,156173.0201,Loading
17:04:06,567.5416239,572.5238657,125407.2039,Loading
17:04:09,425.3662612,435.0099903,94641.38766,Loading
17:04:12,320.5512244,331.732134,71751.16942,Loading
17:04:15,311.8055973,316.4897553,69112.48879,Loading
17:04:18,303.0599702,301.2473767,66473.80816,Loading
17:04:21,294.3143431,286.004998,63835.12753,Loading
17:04:24,283.8313901,278.1496164,61817.91071,Loading
17:04:27,268.8363881,289.4791734,61414.71177,Loading
17:04:30,253.8413861,300.8087305,61011.51283,Loading
17:04:33,304.75728,361.7106232,73311.46935,Loading
17:04:36,527.7077323,552.0016669,118768.0339,Loading
17:04:39,750.6581846,742.2927106,164224.5985,Loading
17:04:42,875.2690953,844.3737841,189160.7167,Loading
17:04:45,742.3466313,715.4489882,160357.5181,Loading
17:04:48,609.4241672,586.5241923,131554.3195,Loading
17:04:51,476.5017032,457.5993963,102751.121,Loading
17:04:54,374.8049665,360.992349,80937.70471,Loading
17:04:57,355.8449933,350.0155224,77644.65672,Loading
17:05:00,336.88502,339.0386958,74351.60874,Loading
17:05:03,323,332.3381104,72087.19214,Loading
17:05:06,323,337.3372772,72637.10049,Loading
17:05:09,323,342.3364439,73187.00883,Loading
17:05:12,323,347.3356107,73736.91717,Loading
17:05:15,319.442372,344.9520324,73083.38448,Loading
17:05:18,306.1179214,322.3004664,69126.02266,Loading
17:05:21,292.7934709,299.6489005,65168.66085,Loading
17:05:24,282.9338657,284.3226854,62398.22063,Loading
17:05:27,282.6843025,289.3139507,62919.80785,Loading
17:05:30,282.4347392,294.305216,63441.39508,Loading
17:05:33,282.1851759,299.2964814,63962.9823,Loading
17:05:36,280.8832407,301.7114315,64085.41394,Loading
17:05:39,276.5547169,296.716981,63059.88677,Loading
17:05:42,272.2261931,291.7225305,62034.35959,Loading
17:05:45,298.9408834,317.0528064,67759.30588,Loading
17:05:48,416.5097974,431.1345068,93240.87346,Loading
17:05:51,534.0787114,545.2162072,118722.441,Loading
17:05:54,651.6476254,659.2979077,144204.0086,Loading
17:05:57,710.3069968,716.5122194,156950.1138,Loading
17:06:00,582.4194833,593.6464669,129367.2545,Loading
17:06:03,454.5319698,470.7807145,101784.3953,Loading
17:06:06,359,382.0370125,81514.07138,Loading
17:06:09,359,394.0410136,82834.5115,Loading
17:06:12,359,406.0450147,84154.95162,Loading
17:06:15,366.2885292,423.619478,86889.8808,Loading
17:06:18,394.9835309,457.5544366,93779.17642,Loading
17:06:21,423.6785326,491.4893951,100668.472,Loading
17:06:24,452.3735343,525.4243536,107557.7677,Loading
17:06:27,469.0001105,541.9838058,111208.2308,Loading
17:06:30,448.7028611,505.3822086,104949.3577,Loading
17:06:33,428.4056118,468.7806115,98690.48456,Loading
17:06:36,409.3216845,432.8594656,92639.9265,Loading
17:06:39,394.0589657,399.0813175,87245.43115,Loading
17:06:42,378.7962469,365.3031694,81850.93579,Loading
17:06:45,363.5335281,331.5250213,76456.44044,Loading
17:06:48,347.2882636,304.2127897,71665.11586,Loading
17:06:51,328.0042114,296.8981491,68739.25965,Loading
17:06:54,308.7201591,289.5835086,65813.40345,Loading
17:06:57,302.3904809,293.8676782,65588.3975,Loading
17:07:00,337.8432106,335.5620857,74074.58259,Loading
17:07:03,373.2959403,377.2564931,82560.76767,Loading
17:07:06,408.74867,418.9509006,91046.95276,Loading
17:07:09,464.4476831,476.4410174,103497.7571,Loading
17:07:12,587.4203541,586.4165769,129122.0624,Loading
17:07:15,710.3930251,696.3921363,154746.3678,Loading
17:07:18,764.3438472,742.3420702,165735.4509,Loading
17:07:21,588.0888494,574.7498889,127912.2612,Loading
17:07:24,411.8338516,407.1577077,90089.07152,Loading
17:07:27,277.7191404,279.4899217,61292.99683,Loading
17:07:30,285.2153922,285.9866732,62832.2272,Loading
17:07:33,292.711644,292.4834248,64371.45757,Loading
17:07:36,300.2078958,298.9801764,65910.68794,Loading
17:07:39,347.707207,345.253045,76225.62772,Loading
17:07:42,531.1700287,526.7180864,116367.6927,Loading
17:07:45,714.6328504,708.1831279,156509.7576,Loading
17:07:48,826.3503123,818.0706618,180886.3072,Loading
17:07:51,689.5213492,679.9932593,150646.6069,Loading
17:07:54,552.6923861,541.9158568,120406.9067,Loading
17:07:57,415.8634231,403.8384543,90167.20651,Loading
17:08:00,309.657219,292.7139049,66260.82363,Loading
17:08:03,312.6582194,277.7089032,64940.38348,Loading
17:08:06,315.6592197,262.7039014,63619.94332,Loading
17:08:09,345.7107631,288.4425192,69756.86105,Loading
17:08:12,471.6687771,458.6357881,102333.5022,Loading
17:08:15,597.6267911,628.829057,134910.1433,Loading
17:08:18,723.5848051,799.0223259,167486.7844,Loading
17:08:21,789.5023883,885.9495727,184299.7157,Loading
17:08:24,640.8852618,675.3531063,144786.2205,Loading
17:08:27,492.2681352,464.75664,105272.7253,Loading
17:08:30,378.3366063,303.3147205,74981.64594,Loading
17:08:33,389.0713987,318.543147,77837.60002,Loading
17:08:36,399.8061911,333.7715735,80693.5541,Loading
17:08:39,410.5409836,348.9999999,83549.50818,Loading
17:08:42,413.8407601,357.8903212,84890.41894,Loading
17:08:45,389.504723,343.2220248,80599.94225,Loading
17:08:48,365.1686858,328.5537284,76309.46556,Loading
17:08:51,342.2525256,315.868687,72393.33338,Loading
17:08:54,324.6035078,310.5406816,69865.86084,Loading
17:08:57,306.9544901,305.2126762,67338.38829,Loading
17:09:00,291.9542919,300.2157189,65138.70119,Loading
17:09:03,286.9588711,296.4691533,64177.08268,Loading
17:09:06,281.9634502,292.7225877,63215.46417,Loading
17:09:09,276.9680294,288.976022,62253.84566,Loading
17:09:12,275.3239169,287.230309,61880.96485,Loading
17:09:15,286.6233522,293.2123629,63781.92867,Loading
17:09:18,297.9227875,299.1944169,65682.89248,Loading
17:09:21,308.37793,306.7558601,67664.71692,Loading
17:09:24,315.3843525,320.768705,69976.83632,Loading
17:09:27,322.3907749,334.7815499,72288.95573,Loading
17:09:30,329.3971974,348.7943947,74601.07513,Loading
17:09:33,337.2661637,362.2661637,76948.55601,Loading
17:09:36,348.5781301,373.5781301,79437.18861,Loading
17:09:39,359.8900964,384.8900964,81925.82121,Loading
17:09:42,376.5825218,397.5968373,85159.7295,Loading
17:09:45,415.5338325,416.073741,91476.83309,Loading
17:09:48,454.4851431,434.5506448,97793.93667,Loading
17:09:51,493.4364538,453.0275486,104111.0403,Loading
17:09:54,518.866082,461.4866643,107838.8021,Loading
17:09:57,486.5255614,427.1456992,100503.8387,Loading
17:10:00,454.1850408,392.804734,93168.87523,Loading
17:10:03,421.6296721,362.9082505,86299.17149,Loading
17:10:06,388.1603525,351.9183247,81408.65449,Loading
17:10:09,354.6910329,340.9283989,76518.13749,Loading
17:10:12,321.2217133,329.938473,71627.62049,Loading
17:10:15,307.4310458,333.560515,70509.07169,Loading
17:10:18,379.3830767,400.8489884,85825.52717,Loading
17:10:21,451.3351077,468.1374618,101141.9826,Loading
17:10:24,502.5492959,514.8103831,111909.5647,Loading
17:10:27,462.2025133,470.4622667,102593.1258,Loading
17:10:30,421.8557308,426.1141504,93276.68693,Loading
17:10:33,383.3985213,386.528009,84691.91833,Loading
17:10:36,353.2289734,367.8278761,79316.25344,Loading
17:10:39,323.0594255,349.1277431,73940.58855,Loading
17:10:42,292.8898776,330.4276101,68564.92365,Loading
17:10:45,267.7666667,314.1250001,64008.08335,Loading
17:10:48,266.4333334,309.1250001,63311.41668,Loading
17:10:51,265.1,304.1250001,62614.75001,Loading
17:10:54,267.3670661,299.2566218,62328.60567,Loading
17:10:57,286.6074461,295.0087457,63977.78109,Loading
17:11:00,305.8478261,290.7608696,65626.95652,Loading
17:11:03,325.0882061,286.5129935,67276.13195,Loading
17:11:06,340.3669327,287.546574,69070.48574,Loading
17:11:09,336.7075848,313.8273454,71558.84233,Loading
17:11:12,333.0482369,340.1081168,74047.19891,Loading
17:11:15,337.7231055,367.0095819,77520.59561,Loading
17:11:18,383.9692519,397.0070823,85907.39676,Loading
17:11:21,430.2153983,427.0045827,94294.1979,Loading
17:11:24,476.4615447,457.002083,102680.999,Loading
17:11:27,521.8227203,490.9305526,111402.86,Loading
17:11:30,562.7590422,544.5138682,121800.0201,Loading
17:11:33,603.695364,598.0971838,132197.1803,Loading
17:11:36,641.2896146,648.9320919,141924.3877,Loading
17:11:39,661.5958724,685.5499338,148186.0387,Loading
17:11:42,681.9021301,722.1677756,154447.6896,Loading
17:11:45,682.6088703,734.7920222,155914.0982,Loading
17:11:48,578.8675148,619.5516249,131826.1054,Loading
17:11:51,475.1261594,504.3112277,107738.1126,Loading
17:11:54,371.3848039,389.0708304,83650.11978,Loading
17:11:57,283.4230429,291.1607896,63204.22158,Loading
17:12:00,279.7636949,285.8381016,62216.19761,Loading
17:12:03,276.1043468,280.5154136,61228.17364,Loading
17:12:06,292.226957,294.2030362,64507.29925,Loading
17:12:09,418.9980842,414.2230383,91654.32347,Loading
17:12:12,545.7692113,534.2430403,118801.3477,Loading
17:12:15,672.5403385,654.2630424,145948.3719,Loading
17:12:18,756.4276241,732.6810905,163801.9586,Loading
17:12:21,601.6855287,579.6028886,129941.7259,Loading
17:12:24,446.9434333,426.5246867,96081.4932,Loading
17:12:27,314.2632107,295.7052843,67096.53445,Loading
17:12:30,309.2623772,293.7049509,66326.40609,Loading
17:12:33,304.2615437,291.7046175,65556.27773,Loading
17:12:36,299.2607102,289.7042841,64786.14937,Loading
17:12:39,321.3260554,313.7847721,69862.19103,Loading
17:12:42,499.2048085,488.0062049,108593.2115,Loading
17:12:45,677.0835615,662.2276378,147324.2319,Loading
17:12:48,814.9366994,797.1824875,177333.1106,Loading
17:12:51,707.5972487,691.5944964,153911.092,Loading
17:12:54,600.257798,586.0065053,130489.0734,Loading
17:12:57,492.9183473,480.4185141,107067.0548,Loading
17:13:00,398.8495396,392.0548844,86999.48664,Loading
17:13:03,383.8811396,406.3580221,86926.30779,Loading
17:13:06,368.9127397,420.6611599,86853.12895,Loading
17:13:09,357.8739738,431.5373863,86835.24961,Loading
17:13:12,371.5194145,420.8872863,87164.73708,Loading
17:13:15,385.1648551,410.2371863,87494.22455,Loading
17:13:18,409.5628423,417.5736706,90985.01642,Loading
17:13:21,504.2576032,542.5007958,115143.4239,Loading
17:13:24,598.9523641,667.427921,139301.8314,Loading
17:13:27,693.647125,792.3550461,163460.2388,Loading
17:13:30,756.7954187,875.0607805,179504.1819,Loading
17:13:33,609.4457142,676.0386683,141403.2821,Loading
17:13:36,462.0960098,477.0165562,103302.3823,Loading
17:13:39,331.3255679,303.7064648,69853.52359,Loading
17:13:42,310.857975,301.4600216,67354.97963,Loading
17:13:45,290.3903821,299.2135785,64856.43567,Loading
17:13:48,269.9227893,296.9671354,62357.89171,Loading
