timestamp_new,cb_data_Temp,Pattern Label
16:28:21,281,Loading
16:28:24,281,Loading
16:28:27,281,Loading
16:28:30,281,Loading
16:28:33,281,Loading
16:28:36,281,Loading
16:28:39,281,Loading
16:28:42,281,Loading
16:28:45,281,Loading
16:28:48,281,Loading
16:28:51,281,Loading
16:28:54,281,Loading
16:28:57,281,Loading
16:29:00,281,Loading
16:29:03,281,Loading
16:29:06,281,Loading
16:29:09,281,Loading
16:29:12,281,Loading
16:29:15,281,Loading
16:29:18,281,Loading
16:29:21,281,Loading
16:29:24,281,Loading
16:29:27,281,Loading
16:29:30,281,Loading
16:29:33,281,Loading
16:29:36,281,Loading
16:29:39,281,Loading
16:29:42,281,Loading
16:29:45,281,Loading
16:29:48,281,Loading
16:29:51,281,Loading
16:29:54,281,Loading
16:29:57,281,Loading
16:30:00,281,Loading
16:30:03,281,Loading
16:30:06,281,Loading
16:30:09,281,Loading
16:30:12,281,Loading
16:30:15,281,Loading
16:30:18,281,Loading
16:30:21,281,Loading
16:30:24,281,Loading
16:30:27,281,Loading
16:30:30,281,Loading
16:30:33,281,Loading
16:30:36,281,Loading
16:30:39,281,Loading
16:30:42,281,Loading
16:30:45,281,Loading
16:30:48,281,Loading
16:30:51,281,Loading
16:30:54,281,Loading
16:30:57,281,Loading
16:31:00,281,Loading
16:31:03,281,Loading
16:31:06,281,Loading
16:31:09,281,Loading
16:31:12,281,Loading
16:31:15,281,Loading
16:31:18,281,Loading
16:31:21,281,Loading
16:31:24,281,Loading
16:31:27,281,Loading
16:31:30,281,Loading
16:31:33,281,Loading
16:31:36,281,Loading
16:31:39,281,Loading
16:31:42,281,Loading
16:31:45,281,Loading
16:31:48,281,Loading
16:31:51,281,Loading
16:31:54,281,Loading
16:31:57,281,Loading
16:32:00,281,Loading
16:32:03,281,Loading
16:32:06,281,Loading
16:32:09,281,Loading
16:32:12,281,Loading
16:32:15,281,Loading
16:32:18,281,Loading
16:32:21,281,Loading
16:32:24,281,Loading
16:32:27,281,Loading
16:32:30,281,Loading
16:32:33,281,Loading
16:32:36,281,Loading
16:32:39,281,Loading
16:32:42,281,Loading
16:32:45,281,Loading
16:32:48,281,Loading
16:32:51,281,Loading
16:32:54,281,Loading
16:32:57,281,Loading
16:33:00,281,Loading
16:33:03,281,Loading
16:33:06,281,Loading
16:33:09,281,Loading
16:33:12,281,Loading
16:33:15,281,Loading
16:33:18,281,Loading
16:33:21,281,Loading
16:33:24,281,Loading
16:33:27,281,Loading
16:33:30,281,Loading
16:33:33,281,Loading
16:33:36,281,Loading
16:33:39,281,Loading
16:33:42,281,Loading
16:33:45,281,Loading
16:33:48,281,Loading
16:33:51,281,Loading
16:33:54,281,Loading
16:33:57,281,Loading
16:34:00,281,Loading
16:34:03,281,Loading
16:34:06,281,Loading
16:34:09,281,Loading
16:34:12,281,Loading
16:34:15,281,Loading
16:34:18,281,Loading
16:34:21,281,Loading
16:34:24,281,Loading
16:34:27,281,Loading
16:34:30,281,Loading
16:34:33,281,Loading
16:34:36,281,Loading
16:34:39,281,Loading
16:34:42,281,Loading
16:34:45,281,Loading
16:34:48,281,Loading
16:34:51,281,Loading
16:34:54,281,Loading
16:34:57,281,Loading
16:35:00,281,Loading
16:35:03,281,Loading
16:35:06,281,Loading
16:35:09,281,Loading
16:35:12,281,Loading
16:35:15,281,Loading
16:35:18,281,Loading
16:35:21,281,Loading
16:35:24,281,Loading
16:35:27,281,Loading
16:35:30,281,Loading
16:35:33,280.5024842,Loading
16:35:36,280.2464274,Loading
16:35:39,280.7449319,Loading
16:35:42,281,Loading
16:35:45,281,Loading
16:35:48,281,Loading
16:35:51,280.7645687,Loading
16:35:54,280.2650683,Loading
16:35:57,280.4656085,Loading
16:36:00,281,Loading
16:36:03,281,Loading
16:36:06,281,Loading
16:36:09,281,Loading
16:36:12,281,Loading
16:36:15,281,Loading
16:36:18,280.7799003,Loading
16:36:21,280.2815615,Loading
16:36:24,280,Loading
16:36:27,280,Loading
16:36:30,280,Loading
16:36:33,280,Loading
16:36:36,280,Loading
16:36:39,280,Loading
16:36:42,280,Loading
16:36:45,280,Loading
16:36:48,280,Loading
16:36:51,280,Loading
16:36:54,280,Loading
16:36:57,280,Loading
16:37:00,280,Loading
16:37:03,280,Loading
16:37:06,280,Loading
16:37:09,280.1893373,Loading
16:37:12,280.6875934,Loading
16:37:15,280.6288557,Loading
16:37:18,280,Loading
16:37:21,280,Loading
16:37:24,280.3595766,Loading
16:37:27,280.8234318,Loading
16:37:30,280.3255891,Loading
16:37:33,280.3463464,Loading
16:37:36,281,Loading
16:37:39,281,Loading
16:37:42,280.6638935,Loading
16:37:45,280.1670545,Loading
16:37:48,280.6657247,Loading
16:37:51,281,Loading
16:37:54,281,Loading
16:37:57,281,Loading
16:38:00,281,Loading
16:38:03,281,Loading
16:38:06,281,Loading
16:38:09,281,Loading
16:38:12,281,Loading
16:38:15,281,Loading
16:38:18,281,Loading
16:38:21,281,Loading
16:38:24,281,Loading
16:38:27,281,Loading
16:38:30,281,Loading
16:38:33,281,Loading
16:38:36,281,Loading
16:38:39,281,Loading
16:38:42,281,Loading
16:38:45,280.8741073,Loading
16:38:48,280.3758512,Loading
16:38:51,280.2444444,Loading
16:38:54,281,Loading
16:38:57,281,Loading
16:39:00,281,Loading
16:39:03,281,Loading
16:39:06,281,Loading
16:39:09,281,Loading
16:39:12,281,Loading
16:39:15,281,Loading
16:39:18,281,Loading
16:39:21,280.8988857,Loading
16:39:24,280.3999667,Loading
16:39:27,280.1967593,Loading
16:39:30,281,Loading
16:39:33,281,Loading
16:39:36,281,Loading
16:39:39,281,Loading
16:39:42,281,Loading
16:39:45,281,Loading
16:39:48,281,Loading
16:39:51,281,Loading
16:39:54,281,Loading
16:39:57,281,Loading
16:40:00,281,Loading
16:40:03,281,Loading
16:40:06,281,Loading
16:40:09,281,Loading
16:40:12,281,Loading
16:40:15,281,Loading
16:40:18,281,Loading
16:40:21,281,Loading
16:40:24,281,Loading
16:40:27,281,Loading
16:40:30,281,Loading
16:40:33,281,Loading
16:40:36,281,Loading
16:40:39,281,Loading
16:40:42,281,Loading
16:40:45,281,Loading
16:40:48,281,Loading
16:40:51,281,Loading
16:40:54,281,Loading
16:40:57,281,Loading
16:41:00,281,Loading
16:41:03,281,Loading
16:41:06,281,Loading
16:41:09,281,Loading
16:41:12,281,Loading
16:41:15,281,Loading
16:41:18,281,Loading
16:41:21,281,Loading
16:41:24,281,Loading
16:41:27,281,Loading
16:41:30,281,Loading
16:41:33,281,Loading
16:41:36,281,Loading
16:41:39,281,Loading
16:41:42,281,Loading
16:41:45,281,Loading
16:41:48,281,Loading
16:41:51,281,Loading
16:41:54,281,Loading
16:41:57,281,Loading
16:42:00,281,Loading
16:42:03,281,Loading
16:42:06,281,Loading
16:42:09,281,Loading
16:42:12,281,Loading
16:42:15,281,Loading
16:42:18,281,Loading
16:42:21,281,Loading
16:42:24,281,Loading
16:42:27,281,Loading
16:42:30,281,Loading
16:42:33,281,Loading
16:42:36,281,Loading
16:42:39,281,Loading
16:42:42,281,Loading
16:42:45,281,Loading
16:42:48,281,Loading
16:42:51,281,Loading
16:42:54,281,Loading
16:42:57,281,Loading
16:43:00,281,Loading
16:43:03,281,Loading
16:43:06,281,Loading
16:43:09,281,Loading
16:43:12,281,Loading
16:43:15,281,Loading
16:43:18,281,Loading
16:43:21,281,Loading
16:43:24,281,Loading
16:43:27,281,Loading
16:43:30,281,Loading
16:43:33,281,Loading
16:43:36,281,Loading
16:43:39,281,Loading
16:43:42,281,Loading
16:43:45,281,Loading
16:43:48,281,Loading
16:43:51,281,Loading
16:43:54,281,Loading
16:43:57,281,Loading
16:44:00,281,Loading
16:44:03,281,Loading
16:44:06,281,Loading
16:44:09,281,Loading
16:44:12,281,Loading
16:44:15,281,Loading
16:44:18,281,Loading
16:44:21,281,Loading
16:44:24,281,Loading
16:44:27,281,Loading
16:44:30,281,Loading
16:44:33,281,Loading
16:44:36,281,Loading
16:44:39,281,Loading
16:44:42,281,Loading
16:44:45,281,Loading
16:44:48,281,Loading
16:44:51,281,Loading
16:44:54,281,Loading
16:44:57,281,Loading
16:45:00,281,Loading
16:45:03,281,Loading
16:45:06,281,Loading
16:45:09,281.7885257,Loading
16:45:12,281.607042,Loading
16:45:15,281.1087859,Loading
16:45:18,281,Loading
16:45:21,281.3860875,Loading
16:45:24,281.8853387,Loading
16:45:27,281.2324809,Loading
16:45:30,281,Loading
16:45:33,281,Loading
16:45:36,281,Loading
16:45:39,281.3760413,Loading
16:45:42,281.8758747,Loading
16:45:45,282,Loading
16:45:48,282,Loading
16:45:51,282,Loading
16:45:54,282,Loading
16:45:57,282,Loading
16:46:00,282,Loading
16:46:03,282,Loading
16:46:06,282,Loading
16:46:09,282,Loading
16:46:12,282,Loading
16:46:15,282,Loading
16:46:18,282,Loading
16:46:21,282,Loading
16:46:24,282,Loading
16:46:27,282,Loading
16:46:30,282,Loading
16:46:33,282,Loading
16:46:36,282,Loading
16:46:39,282,Loading
16:46:42,282,Loading
16:46:45,282,Loading
16:46:48,282,Loading
16:46:51,282,Loading
16:46:54,282,Loading
16:46:57,282,Loading
16:47:00,282,Loading
16:47:03,282,Loading
16:47:06,282,Loading
16:47:09,282,Loading
16:47:12,282,Loading
16:47:15,282,Loading
16:47:18,282,Loading
16:47:21,282.6315964,Loading
16:47:24,283,Loading
16:47:27,283,Loading
16:47:30,283,Loading
16:47:33,283,Loading
16:47:36,283,Loading
16:47:39,283,Loading
16:47:42,283,Loading
16:47:45,283,Loading
16:47:48,283,Loading
16:47:51,283,Loading
16:47:54,283,Loading
16:47:57,283,Loading
16:48:00,283,Loading
16:48:03,282.4193441,Loading
16:48:06,282.2883752,Loading
16:48:09,282.7872942,Loading
16:48:12,283,Loading
16:48:15,283,Loading
16:48:18,283,Loading
16:48:21,283,Loading
16:48:24,283,Loading
16:48:27,283,Loading
16:48:30,283,Loading
16:48:33,283,Loading
16:48:36,283,Loading
16:48:39,283,Loading
16:48:42,283,Loading
16:48:45,283,Loading
16:48:48,283,Loading
16:48:51,283,Loading
16:48:54,283,Loading
16:48:57,283,Loading
16:49:00,283,Loading
16:49:03,283,Loading
16:49:06,283,Loading
16:49:09,283,Loading
16:49:12,283,Loading
16:49:15,283,Loading
16:49:18,283,Loading
16:49:21,283,Loading
16:49:24,283,Loading
16:49:27,283,Loading
16:49:30,283,Loading
16:49:33,283,Loading
16:49:36,283,Loading
16:49:39,283,Loading
16:49:42,283,Loading
16:49:45,283,Loading
16:49:48,283,Loading
16:49:51,283,Loading
16:49:54,283,Loading
16:49:57,283,Loading
16:50:00,283,Loading
16:50:03,283,Loading
16:50:06,283,Loading
16:50:09,283,Loading
16:50:12,283,Loading
16:50:15,283,Loading
16:50:18,283,Loading
16:50:21,283,Loading
16:50:24,283,Loading
16:50:27,283,Loading
16:50:30,283,Loading
16:50:33,283,Loading
16:50:36,283,Loading
16:50:39,283,Loading
16:50:42,283,Loading
16:50:45,283,Loading
16:50:48,283,Loading
16:50:51,283,Loading
16:50:54,283,Loading
16:50:57,283,Loading
16:51:00,283,Loading
16:51:03,283,Loading
16:51:06,283,Loading
16:51:09,283,Loading
16:51:12,283,Loading
16:51:15,283,Loading
16:51:18,283,Loading
16:51:21,283,Loading
16:51:24,283,Loading
16:51:27,283,Loading
16:51:30,283,Loading
16:51:33,283,Loading
16:51:36,283,Loading
16:51:39,283,Loading
16:51:42,283,Loading
16:51:45,283,Loading
16:51:48,283,Loading
16:51:51,283,Loading
16:51:54,283,Loading
16:51:57,283,Loading
16:52:00,283,Loading
16:52:03,283,Loading
16:52:06,283,Loading
16:52:09,283,Loading
16:52:12,283,Loading
16:52:15,283,Loading
16:52:18,283,Loading
16:52:21,283,Loading
16:52:24,283,Loading
16:52:27,283,Loading
16:52:30,283,Loading
16:52:33,283,Loading
16:52:36,283,Loading
16:52:39,283,Loading
16:52:42,283,Loading
16:52:45,283,Loading
16:52:48,283,Loading
16:52:51,283,Loading
16:52:54,283,Loading
16:52:57,283,Loading
16:53:00,283,Loading
16:53:03,283,Loading
16:53:06,283,Loading
16:53:09,283,Loading
16:53:12,283,Loading
16:53:15,283,Loading
16:53:18,283,Loading
16:53:21,283,Loading
16:53:24,283,Loading
16:53:27,283,Loading
16:53:30,283,Loading
16:53:33,283,Loading
16:53:36,283,Loading
16:53:39,283,Loading
16:53:42,283,Loading
16:53:45,283,Loading
16:53:48,283,Loading
16:53:51,283,Loading
16:53:54,283,Loading
16:53:57,283,Loading
16:54:00,283,Loading
16:54:03,283,Loading
16:54:06,283,Loading
16:54:09,283,Loading
16:54:12,283,Loading
16:54:15,283,Loading
16:54:18,283,Loading
16:54:21,283,Loading
16:54:24,283,Loading
16:54:27,283,Loading
16:54:30,283,Loading
16:54:33,283,Loading
16:54:36,283,Loading
16:54:39,283,Loading
16:54:42,283,Loading
16:54:45,283,Loading
16:54:48,283,Loading
16:54:51,283,Loading
16:54:54,283,Loading
16:54:57,283,Loading
16:55:00,283,Loading
16:55:03,283.0363969,Loading
16:55:06,283.5349842,Loading
16:55:09,283.9329795,Loading
16:55:12,283,Loading
16:55:15,283,Loading
16:55:18,283,Loading
16:55:21,283.0259093,Loading
16:55:24,283.5241654,Loading
16:55:27,284,Loading
16:55:30,284,Loading
16:55:33,284,Loading
16:55:36,283.9658714,Loading
16:55:39,283.0141266,Loading
16:55:42,283.512714,Loading
16:55:45,284,Loading
16:55:48,284,Loading
16:55:51,284,Loading
16:55:54,283.9883527,Loading
16:55:57,283,Loading
16:56:00,283,Loading
16:56:03,283.0039683,Loading
16:56:06,283.9960317,Loading
16:56:09,283.503572,Loading
16:56:12,283.0051504,Loading
16:56:15,283.4929437,Loading
16:56:18,283.9910343,Loading
16:56:21,283.018,Loading
16:56:24,283,Loading
16:56:27,283,Loading
16:56:30,283,Loading
16:56:33,283,Loading
16:56:36,283,Loading
16:56:39,283,Loading
16:56:42,283,Loading
16:56:45,283,Loading
16:56:48,283,Loading
16:56:51,283,Loading
16:56:54,283,Loading
16:56:57,283,Loading
16:57:00,283,Loading
16:57:03,283,Loading
16:57:06,283,Loading
16:57:09,283,Loading
16:57:12,283,Loading
16:57:15,283,Loading
16:57:18,283,Loading
16:57:21,283,Loading
16:57:24,283,Loading
16:57:27,283,Loading
16:57:30,283,Loading
16:57:33,283,Loading
16:57:36,283,Loading
16:57:39,283,Loading
16:57:42,283,Loading
16:57:45,283,Loading
16:57:48,283,Loading
16:57:51,283,Loading
16:57:54,283,Loading
16:57:57,283,Loading
16:58:00,283,Loading
16:58:03,283,Loading
16:58:06,283,Loading
16:58:09,283,Loading
16:58:12,283,Loading
16:58:15,283,Loading
16:58:18,283.417387,Loading
16:58:21,283.9160572,Loading
16:58:24,283.1730195,Loading
16:58:27,283,Loading
16:58:30,283,Loading
16:58:33,283.8161838,Loading
16:58:36,283.5936255,Loading
16:58:39,283.0956175,Loading
16:58:42,283.8050481,Loading
16:58:45,284,Loading
16:58:48,284,Loading
16:58:51,284,Loading
16:58:54,284,Loading
16:58:57,284,Loading
16:59:00,284,Loading
16:59:03,283.6095697,Loading
16:59:06,283.111148,Loading
16:59:09,283.3874668,Loading
16:59:12,283.886137,Loading
16:59:15,284,Loading
16:59:18,284,Loading
16:59:21,284,Loading
16:59:24,284,Loading
16:59:27,284,Loading
16:59:30,284,Loading
16:59:33,283.2567926,Loading
16:59:36,283.3696627,Loading
16:59:39,283.8680844,Loading
16:59:42,284,Loading
16:59:45,284,Loading
16:59:48,284,Loading
16:59:51,284,Loading
16:59:54,283.6415408,Loading
16:59:57,283.1434501,Loading
17:00:00,283,Loading
17:00:03,283.3520518,Loading
17:00:06,283.8504735,Loading
17:00:09,284,Loading
17:00:12,284,Loading
17:00:15,284,Loading
17:00:18,283.3156674,Loading
17:00:21,283,Loading
17:00:24,283,Loading
17:00:27,283,Loading
17:00:30,283.1674546,Loading
17:00:33,283.4162727,Loading
17:00:36,283.6650908,Loading
17:00:39,283.9139089,Loading
17:00:42,284,Loading
17:00:45,283.6723566,Loading
17:00:48,283.175174,Loading
17:00:51,283,Loading
17:00:54,283.3210369,Loading
17:00:57,283.8195414,Loading
17:01:00,284,Loading
17:01:03,284,Loading
17:01:06,284,Loading
17:01:09,284,Loading
17:01:12,283.6901713,Loading
17:01:15,283.1912523,Loading
17:01:18,283.6101583,Loading
17:01:21,284,Loading
17:01:24,284,Loading
17:01:27,284,Loading
17:01:30,284,Loading
17:01:33,284,Loading
17:01:36,284,Loading
17:01:39,284,Loading
17:01:42,284,Loading
17:01:45,284,Loading
17:01:48,284,Loading
17:01:51,284,Loading
17:01:54,284,Loading
17:01:57,284,Loading
17:02:00,284,Loading
17:02:03,284,Loading
17:02:06,284,Loading
17:02:09,284,Loading
17:02:12,284,Loading
17:02:15,284,Loading
17:02:18,284,Loading
17:02:21,284,Loading
17:02:24,284,Loading
17:02:27,284,Loading
17:02:30,284,Loading
17:02:33,284,Loading
17:02:36,284,Loading
17:02:39,284,Loading
17:02:42,284,Loading
17:02:45,284,Loading
17:02:48,284,Loading
17:02:51,284,Loading
17:02:54,284,Loading
17:02:57,284,Loading
17:03:00,284,Loading
17:03:03,283.5184692,Loading
17:03:06,283,Loading
17:03:09,283,Loading
17:03:12,283,Loading
17:03:15,283,Loading
17:03:18,283,Loading
17:03:21,283,Loading
17:03:24,283,Loading
17:03:27,283,Loading
17:03:30,283,Loading
17:03:33,283,Loading
17:03:36,283,Loading
17:03:39,283,Loading
17:03:42,283,Loading
17:03:45,283,Loading
17:03:48,283,Loading
17:03:51,283,Loading
17:03:54,283,Loading
17:03:57,283,Loading
17:04:00,283,Loading
17:04:03,283,Loading
17:04:06,283,Loading
17:04:09,283,Loading
17:04:12,283,Loading
17:04:15,283,Loading
17:04:18,283,Loading
17:04:21,283,Loading
17:04:24,283,Loading
17:04:27,283,Loading
17:04:30,283,Loading
17:04:33,283,Loading
17:04:36,283,Loading
17:04:39,283,Loading
17:04:42,283,Loading
17:04:45,283,Loading
17:04:48,283,Loading
17:04:51,283,Loading
17:04:54,283,Loading
17:04:57,283,Loading
17:05:00,283,Loading
17:05:03,283,Loading
17:05:06,283,Loading
17:05:09,283,Loading
17:05:12,283,Loading
17:05:15,283,Loading
17:05:18,283,Loading
17:05:21,283,Loading
17:05:24,283,Loading
17:05:27,283,Loading
17:05:30,283,Loading
17:05:33,283,Loading
17:05:36,283,Loading
17:05:39,283,Loading
17:05:42,283,Loading
17:05:45,283,Loading
17:05:48,283,Loading
17:05:51,283,Loading
17:05:54,283,Loading
17:05:57,283,Loading
17:06:00,283,Loading
17:06:03,283,Loading
17:06:06,283,Loading
17:06:09,283,Loading
17:06:12,283,Loading
17:06:15,283,Loading
17:06:18,283,Loading
17:06:21,283,Loading
17:06:24,283,Loading
17:06:27,283,Loading
17:06:30,283,Loading
17:06:33,283,Loading
17:06:36,283,Loading
17:06:39,283,Loading
17:06:42,283,Loading
17:06:45,283,Loading
17:06:48,283,Loading
17:06:51,283,Loading
17:06:54,283,Loading
17:06:57,283,Loading
17:07:00,283,Loading
17:07:03,283,Loading
17:07:06,283,Loading
17:07:09,283,Loading
17:07:12,283,Loading
17:07:15,283,Loading
17:07:18,283,Loading
17:07:21,283,Loading
17:07:24,283,Loading
17:07:27,283,Loading
17:07:30,283,Loading
17:07:33,283,Loading
17:07:36,283,Loading
17:07:39,283,Loading
17:07:42,283,Loading
17:07:45,283,Loading
17:07:48,283,Loading
17:07:51,283,Loading
17:07:54,283,Loading
17:07:57,283,Loading
17:08:00,283,Loading
17:08:03,283,Loading
17:08:06,283,Loading
17:08:09,283,Loading
17:08:12,283,Loading
17:08:15,283,Loading
17:08:18,283,Loading
17:08:21,283,Loading
17:08:24,283,Loading
17:08:27,283,Loading
17:08:30,283,Loading
17:08:33,283,Loading
17:08:36,283,Loading
17:08:39,283,Loading
17:08:42,283,Loading
17:08:45,283,Loading
17:08:48,283,Loading
17:08:51,283,Loading
17:08:54,283,Loading
17:08:57,283,Loading
17:09:00,283,Loading
17:09:03,283,Loading
17:09:06,283,Loading
17:09:09,283,Loading
17:09:12,283,Loading
17:09:15,283,Loading
17:09:18,283,Loading
17:09:21,283,Loading
17:09:24,283,Loading
17:09:27,283,Loading
17:09:30,283,Loading
17:09:33,283,Loading
17:09:36,283,Loading
17:09:39,283,Loading
17:09:42,283,Loading
17:09:45,283,Loading
17:09:48,283,Loading
17:09:51,283,Loading
17:09:54,283,Loading
17:09:57,283,Loading
17:10:00,283,Loading
17:10:03,283,Loading
17:10:06,283,Loading
17:10:09,283,Loading
17:10:12,283,Loading
17:10:15,283,Loading
17:10:18,283,Loading
17:10:21,283,Loading
17:10:24,283,Loading
17:10:27,283,Loading
17:10:30,283,Loading
17:10:33,283,Loading
17:10:36,283,Loading
17:10:39,283,Loading
17:10:42,283,Loading
17:10:45,283,Loading
17:10:48,283,Loading
17:10:51,283,Loading
17:10:54,283,Loading
17:10:57,283,Loading
17:11:00,283,Loading
17:11:03,283,Loading
17:11:06,283,Loading
17:11:09,283,Loading
17:11:12,283,Loading
17:11:15,283,Loading
17:11:18,283,Loading
17:11:21,283,Loading
17:11:24,283,Loading
17:11:27,283,Loading
17:11:30,283,Loading
17:11:33,283,Loading
17:11:36,283,Loading
17:11:39,283,Loading
17:11:42,283,Loading
17:11:45,283,Loading
17:11:48,283,Loading
17:11:51,283,Loading
17:11:54,283,Loading
17:11:57,283,Loading
17:12:00,283,Loading
17:12:03,283,Loading
17:12:06,283,Loading
17:12:09,283,Loading
17:12:12,283,Loading
17:12:15,283,Loading
17:12:18,283,Loading
17:12:21,283,Loading
17:12:24,283,Loading
17:12:27,283,Loading
17:12:30,283,Loading
17:12:33,283,Loading
17:12:36,283,Loading
17:12:39,283,Loading
17:12:42,283,Loading
17:12:45,283,Loading
17:12:48,283,Loading
17:12:51,283,Loading
17:12:54,283,Loading
17:12:57,283,Loading
17:13:00,283,Loading
17:13:03,283,Loading
17:13:06,283,Loading
17:13:09,283,Loading
17:13:12,283,Loading
17:13:15,283,Loading
17:13:18,283,Loading
17:13:21,283,Loading
17:13:24,283,Loading
17:13:27,283.34779,Loading
17:13:30,283.8462945,Loading
17:13:33,283.3120026,Loading
17:13:36,283,Loading
17:13:39,283,Loading
17:13:42,283.67818,Loading
17:13:45,284,Loading
17:13:48,284,Loading
17:13:51,283.3335548,Loading
17:13:54,283.3320579,Loading
17:13:57,283.8311429,Loading
17:14:00,284,Loading
17:14:03,284,Loading
17:14:06,284,Loading
17:14:09,284,Loading
17:14:12,284,Loading
17:14:15,284,Loading
17:14:18,284,Loading
17:14:21,284,Loading
17:14:24,284,Loading
17:14:27,284,Loading
17:14:30,284,Loading
17:14:33,284,Loading
17:14:36,284,Loading
17:14:39,284,Loading
17:14:42,284,Loading
17:14:45,284,Loading
17:14:48,284,Loading
17:14:51,284,Loading
17:14:54,284.295511,Loading
17:14:57,284.7924466,Loading
17:15:00,284.4178607,Loading
17:15:03,284,Loading
17:15:06,284,Loading
17:15:09,284,Loading
17:15:12,284,Loading
17:15:15,284,Loading
17:15:18,284,Loading
17:15:21,284,Loading
17:15:24,284,Loading
17:15:27,284.2767264,Loading
17:15:30,284.7747344,Loading
17:15:33,285,Loading
17:15:36,285,Loading
17:15:39,285,Loading
17:15:42,285,Loading
17:15:45,285,Loading
17:15:48,285,Loading
17:15:51,285,Loading
17:15:54,285,Loading
17:15:57,285,Loading
17:16:00,285,Loading
17:16:03,285,Loading
17:16:06,285,Loading
17:16:09,285,Loading
17:16:12,285,Loading
17:16:15,285,Loading
17:16:18,285,Loading
17:16:21,285,Loading
17:16:24,285,Loading
17:16:27,285,Loading
17:16:30,285,Loading
17:16:33,285,Loading
17:16:36,285,Loading
17:16:39,285,Loading
17:16:42,285,Loading
17:16:45,285,Loading
17:16:48,285,Loading
17:16:51,285,Loading
17:16:54,285,Loading
17:16:57,285,Loading
17:17:00,285,Loading
17:17:03,285,Loading
17:17:06,285,Loading
17:17:09,285,Loading
17:17:12,285,Loading
17:17:15,285,Loading
17:17:18,285,Loading
17:17:21,285,Loading
17:17:24,285,Loading
17:17:27,285,Loading
17:17:30,285,Loading
17:17:33,285,Loading
17:17:36,285,Loading
17:17:39,285,Loading
17:17:42,285,Loading
17:17:45,285,Loading
17:17:48,285,Loading
17:17:51,285,Loading
17:17:54,285,Loading
17:17:57,285,Loading
17:18:00,285,Loading
17:18:03,285,Loading
17:18:06,285,Loading
17:18:09,285,Loading
17:18:12,285,Loading
17:18:15,285,Loading
17:18:18,285,Loading
17:18:21,285,Loading
17:18:24,285,Loading
17:18:27,285,Loading
17:18:30,285,Loading
17:18:33,285,Loading
17:18:36,285,Loading
17:18:39,285,Loading
17:18:42,285,Loading
17:18:45,285,Loading
17:18:48,285,Loading
17:18:51,285,Loading
17:18:54,285,Loading
17:18:57,285,Loading
17:19:00,285,Loading
17:19:03,285,Loading
17:19:06,285,Loading
17:19:09,285,Loading
17:19:12,285,Loading
17:19:15,285,Loading
17:19:18,285,Loading
17:19:21,285,Loading
17:19:24,285,Loading
17:19:27,285,Loading
17:19:30,285,Loading
17:19:33,285,Loading
17:19:36,285,Loading
17:19:39,285,Loading
17:19:42,285,Loading
17:19:45,285,Loading
17:19:48,285,Loading
17:19:51,285,Loading
17:19:54,285,Loading
17:19:57,285,Loading
17:20:00,285,Loading
17:20:03,285,Loading
17:20:06,285,Loading
17:20:09,285,Loading
17:20:12,285,Loading
17:20:15,285,Loading
17:20:18,285,Loading
17:20:21,285,Loading
17:20:24,285,Loading
17:20:27,285,Loading
17:20:30,285,Loading
17:20:33,285,Loading
17:20:36,285,Loading
17:20:39,285,Loading
17:20:42,285,Loading
17:20:45,285,Loading
17:20:48,285,Loading
17:20:51,285,Loading
17:20:54,285,Loading
17:20:57,285,Loading
17:21:00,285,Loading
17:21:03,285,Loading
17:21:06,285,Loading
17:21:09,285,Loading
17:21:12,285,Loading
17:21:15,285,Loading
17:21:18,285,Loading
17:21:21,285,Loading
17:21:24,285,Loading
17:21:27,285,Loading
17:21:30,285,Loading
17:21:33,285,Loading
17:21:36,285,Loading
17:21:39,285,Loading
17:21:42,285,Loading
17:21:45,285,Loading
17:21:48,285,Loading
17:21:51,285,Loading
17:21:54,285,Loading
17:21:57,285,Loading
17:22:00,285,Loading
17:22:03,285,Loading
17:22:06,285,Loading
17:22:09,285,Loading
17:22:12,285,Loading
17:22:15,285,Loading
17:22:18,285,Loading
17:22:21,285,Loading
17:22:24,285,Loading
17:22:27,285,Loading
17:22:30,285,Loading
17:22:33,285,Loading
17:22:36,285,Loading
17:22:39,285,Loading
17:22:42,285,Loading
17:22:45,285,Loading
17:22:48,285,Loading
17:22:51,285,Loading
17:22:54,285,Loading
17:22:57,285,Loading
17:23:00,285,Loading
17:23:03,285,Loading
17:23:06,285,Loading
17:23:09,285,Loading
17:23:12,285,Loading
17:23:15,285,Loading
17:23:18,285,Loading
17:23:21,285,Loading
17:23:24,285,Loading
17:23:27,285,Loading
17:23:30,285,Loading
17:23:33,285,Loading
17:23:36,285,Loading
17:23:39,285,Loading
17:23:42,285,Loading
17:23:45,285,Loading
17:23:48,285,Loading
17:23:51,285,Loading
17:23:54,285,Loading
17:23:57,285,Loading
17:24:00,285,Loading
17:24:03,285,Loading
17:24:06,285,Loading
17:24:09,285,Loading
17:24:12,285,Loading
17:24:15,285,Loading
17:24:18,285,Loading
17:24:21,285,Loading
17:24:24,285,Loading
17:24:27,285,Loading
17:24:30,285,Loading
17:24:33,285,Loading
17:24:36,284.1413873,Loading
17:24:39,284.4275748,Loading
17:24:42,284.9259136,Loading
17:24:45,285,Loading
17:24:48,284.5778777,Loading
17:24:51,284.0781276,Loading
17:24:54,284,Loading
